"No pendule";"Amenagement";"Ouvrage";"Date";"Nombre Date";"Niveau Reservoir (m)";"Deplacements cumulatif X (mm)";"Deplacements cumulatif Y (mm)";"Deplacements cumulatif Z (mm)";"Remarque";"Memo";"Deplacement local X";"Deplacement local y";"Deplacement local z";;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-11 00:00";42166;30.99;-12.17;1.89;9.65;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-11 12:00";42166.5;30.99;-12.18;1.9;9.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-12 00:00";42167;31.04;-12.21;1.92;9.71;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-12 12:00";42167.5;31.04;-12.18;1.9;9.72;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-13 00:00";42168;30.93;-12.23;1.92;9.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-13 12:00";42168.5;30.93;-12.21;1.94;9.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-14 00:00";42169;30.95;-12.23;1.95;9.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-14 12:00";42169.5;30.95;-12.22;1.99;9.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-15 00:00";42170;30.81;-12.25;2.05;9.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-15 12:00";42170.5;30.81;-12.27;2.07;9.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-16 00:00";42171;30.79;-12.28;2.09;10.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-16 12:00";42171.5;30.79;-12.32;2.1;10.07;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-17 00:00";42172;30.83;-12.33;2.12;10.11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-17 12:00";42172.5;30.83;-12.32;2.16;10.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-18 00:00";42173;30.91;-12.34;2.17;10.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-18 12:00";42173.5;30.91;-12.34;2.13;10.22;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-19 00:00";42174;30.93;-12.4;2.19;10.3;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-19 12:00";42174.5;30.93;-12.4;2.22;10.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-20 00:00";42175;30.98;-12.45;2.28;10.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-20 12:00";42175.5;30.98;-12.45;2.28;10.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-21 00:00";42176;31.07;-12.48;2.34;10.46;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-21 12:00";42176.5;31.07;-12.52;2.32;10.48;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-22 00:00";42177;31.07;-12.61;2.34;10.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-22 12:00";42177.5;31.07;-12.71;2.26;10.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-23 00:00";42178;31.03;-12.73;2.3;10.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-23 12:00";42178.5;31.03;-12.77;2.3;10.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-24 00:00";42179;30.95;-12.81;2.3;10.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-24 12:00";42179.5;30.95;-12.83;2.3;10.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-25 00:00";42180;31.04;-12.87;2.35;10.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-25 12:00";42180.5;31.04;-12.86;2.35;10.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-26 00:00";42181;31.07;-12.88;2.35;10.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-26 12:00";42181.5;31.07;-12.89;2.37;10.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-27 00:00";42182;31.08;-12.93;2.4;10.83;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-27 12:00";42182.5;31.08;-12.92;2.41;10.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-28 00:00";42183;30.98;-12.94;2.42;10.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-28 12:00";42183.5;30.98;-12.97;2.47;10.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-29 00:00";42184;31.08;-13.01;2.49;10.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-29 12:00";42184.5;31.08;-13.03;2.47;10.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-30 00:00";42185;30.92;-13.06;2.5;10.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-06-30 12:00";42185.5;30.92;-13.04;2.46;10.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-01 00:00";42186;30.80;-13.04;2.47;10.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-01 12:00";42186.5;30.80;-13.07;2.49;11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-02 00:00";42187;30.85;-13.1;2.5;11.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-02 12:00";42187.5;30.85;-13.12;2.51;11.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-03 00:00";42188;30.95;-13.12;2.51;11.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-03 12:00";42188.5;30.95;-13.09;2.51;11.07;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-04 00:00";42189;30.93;-13.12;2.5;11.08;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-04 12:00";42189.5;30.93;-13.11;2.5;11.1;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-05 00:00";42190;30.96;-13.12;2.54;11.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-05 12:00";42190.5;30.96;-13.13;2.55;11.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-06 00:00";42191;31.18;-13.16;2.54;11.2;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-06 12:00";42191.5;31.18;-13.14;2.51;11.2;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-07 00:00";42192;30.95;-13.27;2.42;11.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-07 12:00";42192.5;30.95;-13.3;2.45;11.42;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-08 00:00";42193;30.91;-13.33;2.46;11.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-08 12:00";42193.5;30.91;-13.33;2.45;11.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-09 00:00";42194;30.88;-13.35;2.46;11.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-09 12:00";42194.5;30.88;-13.36;2.48;11.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-10 00:00";42195;30.74;-13.37;2.49;11.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-10 12:00";42195.5;30.74;-13.33;2.5;11.53;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-11 00:00";42196;30.87;-13.37;2.58;11.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-11 12:00";42196.5;30.87;-13.37;2.56;11.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-12 00:00";42197;31.04;-13.4;2.6;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-12 12:00";42197.5;31.04;-13.4;2.58;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-13 00:00";42198;31.00;-13.43;2.61;11.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-13 12:00";42198.5;31.00;-13.43;2.59;11.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-14 00:00";42199;30.93;-13.84;2.62;11.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-14 12:00";42199.5;30.93;-13.82;2.63;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-15 00:00";42200;30.94;-13.9;2.69;11.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-15 12:00";42200.5;30.94;-13.86;2.68;11.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-16 00:00";42201;31.00;-13.91;2.74;11.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-16 12:00";42201.5;31.00;-13.87;2.76;11.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-17 00:00";42202;31.13;-13.89;2.78;11.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-17 12:00";42202.5;31.13;-13.86;2.78;11.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-18 00:00";42203;31.07;-13.9;2.79;11.91;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-18 12:00";42203.5;31.07;-13.96;2.84;11.94;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-19 00:00";42204;30.98;-13.99;2.77;11.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-19 12:00";42204.5;30.98;-14;2.81;11.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-20 00:00";42205;31.04;-14.03;2.78;11.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-20 12:00";42205.5;31.04;-14.05;2.81;11.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-21 00:00";42206;30.94;-14.06;2.82;11.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-21 12:00";42206.5;30.94;-14.1;2.86;12.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-22 00:00";42207;31.06;-14.13;2.85;12.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-22 12:00";42207.5;31.06;-14.1;2.82;12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-23 00:00";42208;31.03;-14.1;2.8;12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-23 12:00";42208.5;31.03;-14.1;2.78;11.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-24 00:00";42209;31.04;-14.11;2.81;12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-24 12:00";42209.5;31.04;-14.1;2.75;11.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-25 00:00";42210;31.02;-14.11;2.81;12.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-25 12:00";42210.5;31.02;-14.11;2.75;12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-26 00:00";42211;31.02;-14.13;2.78;12.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-26 12:00";42211.5;31.02;-14.15;2.77;12.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-27 00:00";42212;31.11;-14.16;2.75;12.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-27 12:00";42212.5;31.11;-14.15;2.7;12.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-28 00:00";42213;30.92;-14.19;2.72;12.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-28 12:00";42213.5;30.92;-14.16;2.7;12.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-29 00:00";42214;30.87;-14.22;2.72;12.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-29 12:00";42214.5;30.87;-14.22;2.7;12.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-30 00:00";42215;30.89;-14.27;2.7;12.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-30 12:00";42215.5;30.89;-14.32;2.73;12.22;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-31 00:00";42216;30.93;-14.34;2.76;12.28;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-07-31 12:00";42216.5;30.93;-14.37;2.79;12.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-01 00:00";42217;30.94;-14.39;2.8;12.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-01 12:00";42217.5;30.94;-14.39;2.84;12.36;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-02 00:00";42218;31.02;-14.42;2.84;12.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-02 12:00";42218.5;31.02;-14.42;2.89;12.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-03 00:00";42219;31.05;-14.43;2.86;12.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-03 12:00";42219.5;31.05;-14.45;2.89;12.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-04 00:00";42220;31.01;-14.47;2.89;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-04 12:00";42220.5;31.01;-14.47;2.87;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-05 00:00";42221;30.88;-14.5;2.92;12.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-05 12:00";42221.5;30.88;-14.52;2.95;12.58;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-06 00:00";42222;31.06;-14.52;2.91;12.57;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-06 12:00";42222.5;31.06;-14.52;2.92;12.55;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-07 00:00";42223;30.94;-14.5;2.91;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-07 12:00";42223.5;30.94;-14.49;2.91;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-08 00:00";42224;30.99;-14.5;2.94;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-08 12:00";42224.5;30.99;-14.48;2.94;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-09 00:00";42225;31.10;-14.49;2.91;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-09 12:00";42225.5;31.10;-14.49;2.9;12.5;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-10 00:00";42226;30.88;-14.5;2.9;12.5;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-10 12:00";42226.5;30.88;-14.5;2.96;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-11 00:00";42227;31.02;-14.52;2.92;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-11 12:00";42227.5;31.02;-14.56;2.92;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-12 00:00";42228;30.95;-14.56;2.92;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-12 12:00";42228.5;30.95;-14.56;2.95;12.51;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-13 00:00";42229;30.92;-14.57;2.94;12.52;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-13 12:00";42229.5;30.92;-14.54;2.95;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-14 00:00";42230;31.00;-14.55;2.99;12.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-14 12:00";42230.5;31.00;-14.57;3;12.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-15 00:00";42231;30.99;-14.57;2.95;12.55;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-15 12:00";42231.5;30.99;-14.57;2.95;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-16 00:00";42232;30.96;-14.58;2.95;12.55;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-16 12:00";42232.5;30.96;-14.55;3;12.57;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-17 00:00";42233;31.00;-14.59;2.96;12.58;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-17 12:00";42233.5;31.00;-14.57;2.92;12.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-18 00:00";42234;30.91;-14.61;2.94;12.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-18 12:00";42234.5;30.91;-14.61;2.89;12.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-19 00:00";42235;30.95;-14.66;2.94;12.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-19 12:00";42235.5;30.95;-14.64;2.93;12.7;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-20 00:00";42236;30.92;-14.69;3;12.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-20 12:00";42236.5;30.92;-14.72;2.99;12.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-21 00:00";42237;30.98;-14.77;2.98;12.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-21 12:00";42237.5;30.98;-14.78;2.99;12.88;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-22 00:00";42238;31.00;-14.81;3.05;12.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-22 12:00";42238.5;31.00;-14.78;3.07;12.94;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-23 00:00";42239;31.02;-14.82;3.1;12.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-23 12:00";42239.5;31.02;-14.82;3.13;13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-24 00:00";42240;30.97;-14.83;3.12;13.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-24 12:00";42240.5;30.97;-14.83;3.13;13.03;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-25 00:00";42241;31.03;-14.87;3.13;13.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-25 12:00";42241.5;31.03;-14.86;3.08;13.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2015-08-26 00:00";42242;30.85;-14.88;3.09;13.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
